"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.907381000E0,6.332273766E0,2.058953735E0,1.872318505E0,6.916831508E0
2.917443000E0,6.893885965E0,3.363750553E0,3.452102566E0,8.411747358E0
2.927504000E0,6.249914564E0,4.008961564E0,3.604127249E0,8.253662103E0
2.937565000E0,4.431055689E0,3.456192693E0,2.069346576E0,5.988465388E0
2.947626000E0,1.754689191E0,8.272745955E-1,8.013281608E-1,2.098915014E0
2.957687000E0,-8.022906125E-2,-1.674543160E0,1.149734505E0,2.032835687E0
2.967749000E0,6.740670204E-2,-7.216569239E-1,9.361380565E-1,1.183928562E0
2.977810000E0,-9.996160144E-1,1.257282343E0,1.004785538E-1,1.609374725E0
2.987871000E0,-2.506803092E0,2.587728556E0,8.485066395E-2,3.603831358E0
2.997932000E0,-2.442203053E0,1.934185263E0,1.111995991E0,3.307863883E0
3.007993000E0,-2.081518140E0,1.644463913E0,1.554764702E0,3.074780091E0
3.018054000E0,-2.698017569E0,2.797583957E0,7.214458394E-1,3.953006311E0
3.028116000E0,-2.792674634E0,2.506066343E0,8.942708230E-1,3.857346294E0
3.038177000E0,-1.658176219E0,8.389953393E-1,1.967246590E0,2.706200417E0
3.048238000E0,-9.791712248E-1,4.948024982E-1,2.607564066E0,2.828956726E0
3.058299000E0,-1.545044875E0,-3.736259705E-1,3.199408125E0,3.572530249E0
3.068360000E0,-2.575409642E0,-4.589654982E-1,3.708002450E0,4.537914315E0
3.078422000E0,-2.990948455E0,-5.697041613E-1,3.703073248E0,4.794067894E0
3.088483000E0,-3.566962346E0,-8.481579262E-1,4.245329994E0,5.609404514E0
3.098544000E0,-4.040000923E0,-7.050508314E-1,4.029734967E0,5.749562421E0
3.108605000E0,-4.953044817E0,-1.057913924E0,3.610385524E0,6.219864827E0
3.118666000E0,-4.548982919E0,-1.150311041E-1,2.754698138E0,5.319289388E0
3.128727000E0,-4.660831384E0,-3.872026205E-3,2.027845963E0,5.082865671E0
3.138789000E0,-3.592999413E0,5.622314197E-1,1.804649556E0,4.059865634E0
3.148850000E0,-1.748265148E0,2.111000386E0,1.624492164E0,3.186177717E0
3.158911000E0,-1.640217081E-1,2.372334089E0,1.481741749E0,2.801862017E0
